category,date,driver_number,flag,lap_number,meeting_key,message,scope,sector,session_key
Other,2024-04-19 08:17:46+00:00,,,,1233,CAR 1 (VER) TIME 2:01.684 DELETED - TRACK LIMITS AT TURN 16 LAP 11 16:17:24,,,9668
Other,2024-04-19 08:18:30+00:00,,,,1233,CAR 4 (NOR) TIME 2:00.863 DELETED - TRACK LIMITS AT TURN 16 LAP 12 16:17:33,,,9668
Flag,2024-04-19 08:19:00+00:00,,CHEQUERED,,1233,CHEQUERED FLAG,Track,,9668
Other,2024-04-19 08:19:25+00:00,,,,1233,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA),,,9668
Other,2024-04-19 08:19:41+00:00,,,,1233,CAR 4 (NOR) TIME 1:57.940 DELETED - TRACK LIMITS AT TURN 16 (NEXT LAP),,,9668
Other,2024-04-19 08:20:41+00:00,,,,1233,CAR 4 (NOR) TIME 1:57.940 WILL BE REINSTATED,,,9668
Other,2024-04-19 08:22:50+00:00,,,,1233,"FIA STEWARDS: SQ1 INCIDENT INVOLVING CARS 55 (SAI), 18 (STR), 22 (TSU), 63 (RUS), 44 (HAM) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,9668
Other,2024-04-19 08:25:00+00:00,,,,1233,CAR 11 (PER) TIME 2:01.557 DELETED - TRACK LIMITS AT TURN 16 LAP 12 16:19:38,,,9668
Other,2024-04-19 08:26:43+00:00,,,,1233,"FIA STEWARDS: SQ2 INCIDENT INVOLVING CARS 20 (MAG), 27 (HUL) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,9668
Other,2024-04-19 08:27:17+00:00,,,,1233,FIA STEWARDS: PIT EXIT INCIDENT INVOLVING CAR 14 (ALO) UNDER INVESTIGATION - PIT LANE INFRINGEMENT,,,9668
Other,2024-04-19 08:27:20+00:00,,,,1233,FIA STEWARDS: PIT EXIT INCIDENT INVOLVING CAR 14 (ALO) NO FURTHER ACTION - PIT LANE INFRINGEMENT,,,9668
Flag,2024-04-20 02:30:00+00:00,,GREEN,1,1233,GREEN LIGHT - PIT EXIT OPEN,Track,,9672
Other,2024-04-20 02:35:00+00:00,,,1,1233,PIT EXIT CLOSED,,,9672
Other,2024-04-20 02:45:11+00:00,,,1,1233,RISK OF RAIN FOR F1 SPRINT IS 0%,,,9672
Drs,2024-04-20 02:57:03+00:00,,,1,1233,DRS DISABLED,,,9672
Flag,2024-04-20 03:04:03+00:00,,GREEN,1,1233,GREEN LIGHT - PIT EXIT OPEN,Track,,9672
Drs,2024-04-20 03:05:56+00:00,,,2,1233,DRS ENABLED,,,9672
Other,2024-04-20 03:07:12+00:00,,,2,1233,TURN 9 INCIDENT INVOLVING CARS 27 (HUL) AND 18 (STR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,9672
Other,2024-04-20 03:07:24+00:00,,,2,1233,CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 9 LAP 1 11:05:01,,,9672
Other,2024-04-20 03:09:56+00:00,,,4,1233,TURN 6 INCIDENT INVOLVING CARS 24 (ZHO) AND 77 (BOT) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,9672
Other,2024-04-20 03:11:14+00:00,,,5,1233,FIA STEWARDS: TURN 9 INCIDENT INVOLVING CARS 27 (HUL) AND 18 (STR) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,,9672
Other,2024-04-20 03:13:55+00:00,,,6,1233,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 24 (ZHO) AND 77 (BOT) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,9672
Other,2024-04-20 03:19:29+00:00,,,10,1233,CAR 18 (STR) TIME 1:43.430 DELETED - TRACK LIMITS AT TURN 14 LAP 8 11:17:40,,,9672
Other,2024-04-20 03:31:59+00:00,,,17,1233,CAR 3 (RIC) TIME 1:43.517 DELETED - TRACK LIMITS AT TURN 14 LAP 15 11:29:39,,,9672
Other,2024-04-20 03:32:44+00:00,,,17,1233,TURN 7 INCIDENT INVOLVING CARS 14 (ALO) AND 55 (SAI) NOTED,,,9672
Other,2024-04-20 03:34:43+00:00,,,19,1233,TURN 14 INCIDENT INVOLVING CARS 55 (SAI) AND 16 (LEC) NOTED,,,9672
Other,2024-04-20 03:34:46+00:00,,,19,1233,CAR 16 (LEC) TIME 1:44.448 DELETED - TRACK LIMITS AT TURN 14 LAP 16 11:31:08,,,9672
Flag,2024-04-20 03:36:07+00:00,,CHEQUERED,19,1233,CHEQUERED FLAG,Track,,9672
Other,2024-04-20 03:42:34+00:00,,,19,1233,FIA STEWARDS: TURN 7 INCIDENT INVOLVING CARS 14 (ALO) AND 55 (SAI) WILL BE INVESTIGATED AFTER THE SPRINT,,,9672
Other,2024-04-20 03:44:57+00:00,,,19,1233,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 55 (SAI) AND 16 (LEC) REVIEWED NO FURTHER INVESTIGATION,,,9672
Other,2024-04-20 06:51:34+00:00,,,,1233,DRS ENABLED IN ZONE 1,,,9664
Other,2024-04-20 06:51:38+00:00,,,,1233,DRS ENABLED IN ZONE 2,,,9664
Flag,2024-04-20 07:00:00+00:00,,GREEN,,1233,GREEN LIGHT - PIT EXIT OPEN,Track,,9664
Other,2024-04-20 07:02:27+00:00,,,,1233,PIT LANE INCIDENT INVOLVING CAR 27 (HUL) NOTED,,,9664
Other,2024-04-20 07:05:35+00:00,,,,1233,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 27 (HUL) WILL BE INVESTIGATED AFTER THE SESSION,,,9664
Other,2024-04-20 07:07:19+00:00,,,,1233,CAR 2 (SAR) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 3 15:03:49,,,9664
Other,2024-04-20 07:08:53+00:00,,,,1233,TURN 1 INCIDENT INVOLVING CARS 23 (ALB) AND 11 (PER) NOTED - IMPEDING,,,9664
Other,2024-04-20 07:09:40+00:00,,,,1233,CAR 23 (ALB) TIME 4:11.475 DELETED - TRACK LIMITS AT TURN 1 LAP 4 15:06:55,,,9664
Other,2024-04-20 07:10:15+00:00,,,,1233,CAR 11 (PER) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 3 15:06:55,,,9664
Other,2024-04-20 07:14:28+00:00,,,,1233,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 23 (ALB) AND 11 (PER) REVIEWED NO FURTHER INVESTIGATION - IMPEDING,,,9664
Flag,2024-04-20 07:17:01+00:00,,YELLOW,,1233,YELLOW IN TRACK SECTOR 10,Sector,10,9664
Flag,2024-04-20 07:17:08+00:00,,CLEAR,,1233,CLEAR IN TRACK SECTOR 10,Sector,10,9664
CarEvent,2024-04-20 07:17:35+00:00,2,,,1233,CAR 2 (SAR) SPUN AND CONTINUED AT TURN 9,,,9664
Flag,2024-04-20 07:18:00+00:00,,CHEQUERED,,1233,CHEQUERED FLAG,Track,,9664
Other,2024-04-20 07:18:17+00:00,,,,1233,FIRST CAR TO TAKE THE FLAG - CAR 44 (HAM),,,9664
Other,2024-04-20 07:21:46+00:00,,,,1233,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 2 (SAR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,9664
Other,2024-04-20 07:22:15+00:00,,,,1233,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 2 (SAR) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,9664
Flag,2024-04-20 07:25:00+00:00,,GREEN,,1233,GREEN LIGHT - PIT EXIT OPEN,Track,,9664
Flag,2024-04-20 07:32:59+00:00,,DOUBLE YELLOW,,1233,DOUBLE YELLOW IN TRACK SECTOR 19,Sector,19,9664
Other,2024-04-20 07:33:00+00:00,,,,1233,DRS DISABLED IN ZONE 2,,,9664
Flag,2024-04-20 07:33:03+00:00,,YELLOW,,1233,YELLOW IN TRACK SECTOR 18,Sector,18,9664
Flag,2024-04-20 07:33:10+00:00,,YELLOW,,1233,YELLOW IN TRACK SECTOR 19,Sector,19,9664
Flag,2024-04-20 07:33:17+00:00,,RED,,1233,RED FLAG,Track,,9664
Flag,2024-04-20 07:33:17+00:00,,CLEAR,,1233,CLEAR IN TRACK SECTOR 19,Sector,19,9664
Flag,2024-04-20 07:33:17+00:00,,CLEAR,,1233,CLEAR IN TRACK SECTOR 18,Sector,18,9664
Other,2024-04-20 07:34:00+00:00,,,,1233,CAR 55 (SAI) STOPPED ON START/FINISH STRAIGHT,,,9664
Flag,2024-04-20 07:41:17+00:00,,CLEAR,,1233,TRACK CLEAR,Track,,9664
Drs,2024-04-20 07:41:18+00:00,,,,1233,DRS ENABLED,,,9664
Other,2024-04-20 07:41:27+00:00,,,,1233,Q2 WILL RESUME AT 15:45,,,9664
Flag,2024-04-20 07:45:00+00:00,,GREEN,,1233,GREEN LIGHT - PIT EXIT OPEN,Track,,9664
Flag,2024-04-20 07:51:44+00:00,,CHEQUERED,,1233,CHEQUERED FLAG,Track,,9664
Other,2024-04-20 07:52:12+00:00,,,,1233,FIRST CAR TO TAKE THE FLAG - CAR 27 (HUL),,,9664
Other,2024-04-20 07:54:55+00:00,,,,1233,Q3 WILL START AT 16:00,,,9664
Flag,2024-04-20 08:00:00+00:00,,GREEN,,1233,GREEN LIGHT - PIT EXIT OPEN,Track,,9664
Flag,2024-04-20 08:12:00+00:00,,CHEQUERED,,1233,CHEQUERED FLAG,Track,,9664
Other,2024-04-20 08:12:07+00:00,,,,1233,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI),,,9664
Other,2024-04-20 08:12:46+00:00,,,,1233,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 2 (SAR) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,9664
Other,2024-04-21 06:09:38+00:00,,,1,1233,DRS ENABLED IN ZONE 2,,,9673
Other,2024-04-21 06:11:44+00:00,,,1,1233,DRS ENABLED IN ZONE 1,,,9673
Flag,2024-04-21 06:20:01+00:00,,GREEN,1,1233,GREEN LIGHT - PIT EXIT OPEN,Track,,9673
Other,2024-04-21 06:30:01+00:00,,,1,1233,PIT EXIT CLOSED,,,9673
Other,2024-04-21 06:45:09+00:00,,,1,1233,RISK OF RAIN FOR F1 RACE IS 10%,,,9673
Drs,2024-04-21 06:57:10+00:00,,,1,1233,DRS DISABLED,,,9673
Flag,2024-04-21 07:03:37+00:00,,GREEN,1,1233,GREEN LIGHT - PIT EXIT OPEN,Track,,9673
Drs,2024-04-21 07:05:29+00:00,,,2,1233,DRS ENABLED,,,9673
Other,2024-04-21 07:08:10+00:00,,,3,1233,TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,9673
Other,2024-04-21 07:08:12+00:00,,,3,1233,CAR 27 (HUL) TIME 1:43.687 DELETED - TRACK LIMITS AT TURN 6 LAP 2 15:05:58,,,9673
Other,2024-04-21 07:11:59+00:00,,,5,1233,TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,9673
Other,2024-04-21 07:12:30+00:00,,,6,1233,CAR 10 (GAS) TIME 1:42.847 DELETED - TRACK LIMITS AT TURN 14 LAP 4 15:10:25,,,9673
Other,2024-04-21 07:16:47+00:00,,,8,1233,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,,9673
Other,2024-04-21 07:16:53+00:00,,,8,1233,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,,9673
Other,2024-04-21 07:18:57+00:00,,,10,1233,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) NO FURTHER ACTION - FORCING ANOTHER DRIVER OFF THE TRACK,,,9673
Other,2024-04-21 07:19:07+00:00,,,10,1233,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) NO FURTHER ACTION - FORCING ANOTHER DRIVER OFF THE TRACK,,,9673
Other,2024-04-21 07:19:12+00:00,,,10,1233,CAR 2 (SAR) TIME 1:44.213 DELETED - TRACK LIMITS AT TURN 6 LAP 8 15:16:26,,,9673
Other,2024-04-21 07:30:06+00:00,,,16,1233,INCIDENT INVOLVING CAR 10 (GAS) NOTED - UNSAFE CONDITION,,,9673
Other,2024-04-21 07:30:19+00:00,,,16,1233,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - UNSAFE CONDITION,,,9673
Flag,2024-04-21 07:37:40+00:00,,YELLOW,21,1233,YELLOW IN TRACK SECTOR 13,Sector,13,9673
Flag,2024-04-21 07:38:14+00:00,,YELLOW,21,1233,YELLOW IN TRACK SECTOR 12,Sector,12,9673
SafetyCar,2024-04-21 07:39:16+00:00,,,22,1233,VIRTUAL SAFETY CAR DEPLOYED,,,9673
Flag,2024-04-21 07:39:48+00:00,,DOUBLE YELLOW,22,1233,DOUBLE YELLOW IN TRACK SECTOR 13,Sector,13,9673
SafetyCar,2024-04-21 07:43:21+00:00,,,23,1233,SAFETY CAR DEPLOYED,,,9673
Flag,2024-04-21 07:43:29+00:00,,CLEAR,23,1233,CLEAR IN TRACK SECTOR 12,Sector,12,9673
Other,2024-04-21 07:47:18+00:00,,,25,1233,INCIDENT INVOLVING CARS 2 (SAR) AND 27 (HUL) NOTED - SAFETY CAR INFRINGEMENT,,,9673
Flag,2024-04-21 07:47:50+00:00,,CLEAR,25,1233,CLEAR IN TRACK SECTOR 13,Sector,13,9673
SafetyCar,2024-04-21 07:49:36+00:00,,,26,1233,SAFETY CAR IN THIS LAP,,,9673
Flag,2024-04-21 07:51:05+00:00,,CLEAR,26,1233,TRACK CLEAR,Track,,9673
Flag,2024-04-21 07:52:27+00:00,,YELLOW,27,1233,YELLOW IN TRACK SECTOR 7,Sector,7,9673
SafetyCar,2024-04-21 07:53:02+00:00,,,27,1233,SAFETY CAR DEPLOYED,,,9673
Other,2024-04-21 07:54:07+00:00,,,28,1233,TURN 14 INCIDENT INVOLVING CARS 18 (STR) AND 3 (RIC) NOTED - CAUSING A COLLISION,,,9673
Flag,2024-04-21 07:55:16+00:00,,CLEAR,28,1233,CLEAR IN TRACK SECTOR 7,Sector,7,9673
Flag,2024-04-21 07:56:25+00:00,,DOUBLE YELLOW,29,1233,DOUBLE YELLOW IN TRACK SECTOR 18,Sector,18,9673
Flag,2024-04-21 07:57:44+00:00,,CLEAR,29,1233,CLEAR IN TRACK SECTOR 18,Sector,18,9673
Flag,2024-04-21 07:58:35+00:00,,DOUBLE YELLOW,30,1233,DOUBLE YELLOW IN TRACK SECTOR 18,Sector,18,9673
Other,2024-04-21 07:58:38+00:00,,,30,1233,TURN 6 INCIDENT INVOLVING CARS 20 (MAG) AND 22 (TSU) NOTED - CAUSING A COLLISION,,,9673
Flag,2024-04-21 08:00:07+00:00,,CLEAR,30,1233,CLEAR IN TRACK SECTOR 18,Sector,18,9673
SafetyCar,2024-04-21 08:00:59+00:00,,,31,1233,SAFETY CAR IN THIS LAP,,,9673
Flag,2024-04-21 08:02:48+00:00,,CLEAR,31,1233,TRACK CLEAR,Track,,9673
Other,2024-04-21 08:03:58+00:00,,,32,1233,FIA STEWARDS: INCIDENT INVOLVING CARS 2 (SAR) AND 27 (HUL) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT,,,9673
Drs,2024-04-21 08:05:02+00:00,,,33,1233,DRS ENABLED,,,9673
Other,2024-04-21 08:05:07+00:00,,,33,1233,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 18 (STR) AND 3 (RIC) UNDER INVESTIGATION - CAUSING A COLLISION,,,9673
Other,2024-04-21 08:05:40+00:00,,,33,1233,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 20 (MAG) AND 22 (TSU) UNDER INVESTIGATION - CAUSING A COLLISION,,,9673
Other,2024-04-21 08:05:50+00:00,,,33,1233,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 2 (SAR) - SAFETY CAR INFRINGEMENT,,,9673
Other,2024-04-21 08:06:28+00:00,,,34,1233,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 18 (STR) - CAUSING A COLLISION,,,9673
Other,2024-04-21 08:06:53+00:00,,,34,1233,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 20 (MAG) - CAUSING A COLLISION,,,9673
Other,2024-04-21 08:19:36+00:00,,,41,1233,INCIDENT INVOLVING CARS 27 (HUL) AND 3 (RIC) NOTED - SAFETY CAR INFRINGEMENT,,,9673
Other,2024-04-21 08:19:42+00:00,,,42,1233,FIA STEWARDS: INCIDENT INVOLVING CARS 27 (HUL) AND 3 (RIC) WILL BE INVESTIGATED AFTER THE RACE - SAFETY CAR INFRINGEMENT,,,9673
Other,2024-04-21 08:35:30+00:00,,,51,1233,TURN 6 INCIDENT INVOLVING CARS 2 (SAR) AND 10 (GAS) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,9673
Other,2024-04-21 08:35:38+00:00,,,51,1233,CAR 10 (GAS) TIME 1:41.551 DELETED - TRACK LIMITS AT TURN 6 LAP 48 16:31:04,,,9673
Other,2024-04-21 08:37:54+00:00,,,53,1233,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 2 (SAR) AND 10 (GAS) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,,9673
Other,2024-04-21 08:42:14+00:00,,,55,1233,CAR 23 (ALB) TIME 1:42.424 DELETED - TRACK LIMITS AT TURN 6 LAP 54 16:41:02,,,9673
Other,2024-04-21 08:42:18+00:00,,,55,1233,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,,,9673
Flag,2024-04-21 08:43:12+00:00,,CLEAR,56,1233,CLEAR IN TRACK SECTOR 16,Sector,16,9673
Flag,2024-04-21 08:44:29+00:00,,CHEQUERED,56,1233,CHEQUERED FLAG,Track,,9673
Other,2024-05-03 16:15:09+00:00,,,,1234,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 10 %,,,9497
Flag,2024-05-03 16:30:00+00:00,,GREEN,,1234,GREEN LIGHT - PIT EXIT OPEN,Track,,9497
Flag,2024-05-03 16:36:02+00:00,,DOUBLE YELLOW,,1234,DOUBLE YELLOW IN TRACK SECTOR 16,Sector,16,9497
Other,2024-05-03 16:36:03+00:00,,,,1234,DRS DISABLED IN ZONE 2,,,9497
Flag,2024-05-03 16:36:08+00:00,,YELLOW,,1234,YELLOW IN TRACK SECTOR 15,Sector,15,9497
Flag,2024-05-03 16:36:16+00:00,,YELLOW,,1234,YELLOW IN TRACK SECTOR 14,Sector,14,9497
Flag,2024-05-03 16:37:31+00:00,,DOUBLE YELLOW,,1234,DOUBLE YELLOW IN TRACK SECTOR 15,Sector,15,9497
Flag,2024-05-03 16:38:25+00:00,,RED,,1234,RED FLAG,Track,,9497
Flag,2024-05-03 16:38:25+00:00,,CLEAR,,1234,CLEAR IN TRACK SECTOR 14,Sector,14,9497
Flag,2024-05-03 16:38:25+00:00,,CLEAR,,1234,CLEAR IN TRACK SECTOR 15,Sector,15,9497
Flag,2024-05-03 16:38:25+00:00,,CLEAR,,1234,CLEAR IN TRACK SECTOR 16,Sector,16,9497
Flag,2024-05-03 16:43:24+00:00,,CLEAR,,1234,TRACK CLEAR,Track,,9497
Drs,2024-05-03 16:43:26+00:00,,,,1234,DRS ENABLED,,,9497
Other,2024-05-03 16:45:02+00:00,,,,1234,SESSION WILL RESUME AT 12:46,,,9497
Flag,2024-05-03 16:46:00+00:00,,GREEN,,1234,GREEN LIGHT - PIT EXIT OPEN,Track,,9497
Flag,2024-05-03 16:56:16+00:00,,YELLOW,,1234,YELLOW IN TRACK SECTOR 14,Sector,14,9497
Flag,2024-05-03 16:56:19+00:00,,CLEAR,,1234,CLEAR IN TRACK SECTOR 14,Sector,14,9497
Flag,2024-05-03 17:30:00+00:00,,CHEQUERED,,1234,CHEQUERED FLAG,Track,,9497
Other,2024-05-03 17:30:07+00:00,,,,1234,FIRST CAR TO TAKE THE FLAG - CAR 10 (GAS),,,9497
Other,2024-05-03 20:15:09+00:00,,,,1234,RISK OF RAIN FOR F1 SPRINT QUALIFYING IS 0 %,,,9502
Other,2024-05-03 20:17:12+00:00,,,,1234,DRS DISABLED IN ZONE 1,,,9502
Other,2024-05-03 20:17:12+00:00,,,,1234,DRS DISABLED IN ZONE 2,,,9502
Other,2024-05-03 20:17:12+00:00,,,,1234,DRS DISABLED IN ZONE 3,,,9502
Other,2024-05-03 20:17:12+00:00,,,,1234,DRS DISABLED IN ZONE 1,,,9502
Other,2024-05-03 20:17:12+00:00,,,,1234,DRS DISABLED IN ZONE 2,,,9502
Other,2024-05-03 20:17:12+00:00,,,,1234,DRS DISABLED IN ZONE 3,,,9502
Other,2024-05-03 20:17:33+00:00,,,,1234,PINK HEAD PADDING MATERIAL MUST BE USED,,,9502
Other,2024-05-03 20:17:33+00:00,,,,1234,PINK HEAD PADDING MATERIAL MUST BE USED,,,9502
Other,2024-05-03 20:21:02+00:00,,,,1234,DRS ENABLED IN ZONE 2,,,9502
Other,2024-05-03 20:21:27+00:00,,,,1234,DRS ENABLED IN ZONE 3,,,9502
Other,2024-05-03 20:21:32+00:00,,,,1234,DRS DISABLED IN ZONE 3,,,9502
Other,2024-05-03 20:21:43+00:00,,,,1234,DRS ENABLED IN ZONE 3,,,9502
Other,2024-05-03 20:22:00+00:00,,,,1234,DRS ENABLED IN ZONE 1,,,9502
Flag,2024-05-03 20:30:00+00:00,,GREEN,,1234,GREEN LIGHT - PIT EXIT OPEN,Track,,9502
Other,2024-05-03 20:34:29+00:00,,,,1234,CAR 10 (GAS) LAP DELETED - TRACK LIMITS AT TURN 7 LAP 2 16:33:00,,,9502
Other,2024-05-03 20:40:06+00:00,,,,1234,TURN 1 INCIDENT INVOLVING CARS 77 (BOT) AND 81 (PIA) NOTED,,,9502
Other,2024-05-03 20:40:29+00:00,,,,1234,CAR 81 (PIA) TIME 1:55.292 DELETED - TRACK LIMITS AT TURN 1 LAP 5 16:37:41,,,9502
Other,2024-05-03 20:40:30+00:00,,,,1234,CAR 77 (BOT) TIME 1:59.965 DELETED - TRACK LIMITS AT TURN 1 LAP 6 16:37:41,,,9502
Other,2024-05-03 20:40:52+00:00,,,,1234,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 77 (BOT) AND 81 (PIA) WILL BE INVESTIGATED AFTER THE SESSION,,,9502
Flag,2024-05-03 20:42:00+00:00,,CHEQUERED,,1234,CHEQUERED FLAG,Track,,9502
Other,2024-05-03 20:42:25+00:00,,,,1234,FIRST CAR TO TAKE THE FLAG - CAR 3 (RIC),,,9502
Other,2024-05-03 20:43:20+00:00,,,,1234,CAR 23 (ALB) TIME 1:29.112 DELETED - TRACK LIMITS AT TURN 15 LAP 6 16:42:05,,,9502
Other,2024-05-03 20:45:39+00:00,,,,1234,"FIA STEWARDS: SQ1 INCIDENT INVOLVING CARS 11 (PER), 81 (PIA), 2 (SAR), 23 (ALB), 18 (STR), 14 (ALO) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,9502
Other,2024-05-03 20:45:55+00:00,,,,1234,"FIA STEWARDS: SQ1 INCIDENT INVOLVING CARS 11 (PER), 81 (PIA), 2 (SAR), 23 (ALB), 18 (STR), 14 (ALO) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,9502
Flag,2024-05-03 20:49:01+00:00,,GREEN,,1234,GREEN LIGHT - PIT EXIT OPEN,Track,,9502
Other,2024-05-03 20:49:12+00:00,,,,1234,CAR 24 (ZHO) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 7 16:40:22,,,9502
Other,2024-05-03 20:58:30+00:00,,,,1234,INCIDENT INVOLVING CAR 44 (HAM) NOTED - PIT LANE INFRINGEMENT,,,9502
Flag,2024-05-03 20:59:00+00:00,,CHEQUERED,,1234,CHEQUERED FLAG,Track,,9502
Other,2024-05-03 20:59:09+00:00,,,,1234,FIRST CAR TO TAKE THE FLAG - CAR 31 (OCO),,,9502
Other,2024-05-03 21:00:27+00:00,,,,1234,FIA STEWARDS: INCIDENT INVOLVING CAR 44 (HAM) WILL BE INVESTIGATED AFTER THE SESSION - PIT LANE INFRINGEMENT,,,9502
Other,2024-05-03 21:00:54+00:00,,,,1234,CAR 22 (TSU) TIME 1:28.736 DELETED - TRACK LIMITS AT TURN 5 LAP 9 16:57:00,,,9502
Other,2024-05-03 21:02:08+00:00,,,,1234,"FIA STEWARDS: SQ2 INCIDENT INVOLVING CARS 11 (PER), 81 (PIA), 63 (RUS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,9502
Other,2024-05-03 21:02:21+00:00,,,,1234,"FIA STEWARDS: SQ2 INCIDENT INVOLVING CARS 11 (PER), 81 (PIA), 63 (RUS) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,9502
Flag,2024-05-03 21:06:00+00:00,,GREEN,,1234,GREEN LIGHT - PIT EXIT OPEN,Track,,9502
Flag,2024-05-03 21:14:00+00:00,,CHEQUERED,,1234,CHEQUERED FLAG,Track,,9502
Other,2024-05-03 21:14:17+00:00,,,,1234,FIRST CAR TO TAKE THE FLAG - CAR 1 (VER),,,9502
Other,2024-05-03 21:16:46+00:00,,,,1234,"FIA STEWARDS: SQ1 INCIDENT INVOLVING CARS 11 (PER), 81 (PIA), 2 (SAR), 23 (ALB), 18 (STR), 14 (ALO) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,9502
Other,2024-05-03 21:17:38+00:00,,,,1234,"FIA STEWARDS: SQ2 INCIDENT INVOLVING CARS 11 (PER), 81 (PIA), 63 (RUS) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,9502
Flag,2024-05-04 15:30:01+00:00,,GREEN,1,1234,GREEN LIGHT - PIT EXIT OPEN,Track,,9506
Other,2024-05-04 15:31:36+00:00,,,1,1234,INCIDENT INVOLVING CARS 31 (OCO) AND 16 (LEC) NOTED - UNSAFE RELEASE,,,9506
Other,2024-05-04 15:33:02+00:00,,,1,1234,FIA STEWARDS: INCIDENT INVOLVING CARS 31 (OCO) AND 16 (LEC) UNDER INVESTIGATION - UNSAFE RELEASE,,,9506
Other,2024-05-04 15:35:01+00:00,,,1,1234,PIT EXIT CLOSED,,,9506
Other,2024-05-04 15:44:28+00:00,,,1,1234,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 31 (OCO) - UNSAFE RELEASE,,,9506
Flag,2024-05-04 15:44:38+00:00,,YELLOW,1,1234,YELLOW IN TRACK SECTOR 14,Sector,14,9506
Flag,2024-05-04 15:44:40+00:00,,CLEAR,1,1234,CLEAR IN TRACK SECTOR 14,Sector,14,9506
