date,driver_number,lap_number,meeting_key,pit_duration,session_key
2024-08-23 11:25:39.667000+00:00,16,10,1243,24.8,9575
2024-08-23 14:00:02.995000+00:00,10,1,1243,,9576
2024-08-23 14:00:08.947000+00:00,2,1,1243,,9576
2024-08-23 14:00:11.171000+00:00,77,1,1243,,9576
2024-08-23 14:00:14.112000+00:00,63,1,1243,,9576
2024-08-23 14:00:20.299000+00:00,23,1,1243,,9576
2024-08-23 14:00:30.111000+00:00,11,1,1243,,9576
2024-08-23 14:00:31.431000+00:00,24,1,1243,,9576
2024-08-23 14:00:35.045000+00:00,31,1,1243,,9576
2024-08-23 14:00:36.482000+00:00,55,1,1243,,9576
2024-08-23 14:00:41.838000+00:00,1,1,1243,,9576
2024-08-23 14:00:45.392000+00:00,81,1,1243,,9576
2024-08-23 14:00:53.661000+00:00,44,1,1243,,9576
2024-08-23 14:01:11.099000+00:00,27,1,1243,,9576
2024-08-23 14:01:18.503000+00:00,4,1,1243,,9576
2024-08-23 14:01:24.468000+00:00,16,1,1243,,9576
2024-08-23 14:01:26.959000+00:00,14,1,1243,,9576
2024-08-23 14:01:32.249000+00:00,3,1,1243,,9576
2024-08-23 14:01:38.130000+00:00,22,1,1243,,9576
2024-08-23 14:01:40.424000+00:00,18,1,1243,,9576
2024-08-23 14:01:42.114000+00:00,20,1,1243,,9576
2024-08-23 14:03:35.538000+00:00,63,3,1243,32.1,9576
2024-08-23 14:04:42.548000+00:00,81,2,1243,126.8,9576
2024-08-23 14:05:51.912000+00:00,11,4,1243,49.4,9576
2024-08-23 14:06:03.730000+00:00,1,4,1243,23.3,9576
2024-08-23 14:06:37.791000+00:00,44,4,1243,25.0,9576
2024-08-23 14:07:54.999000+00:00,4,5,1243,22.9,9576
2024-08-23 14:09:03.345000+00:00,55,6,1243,24.1,9576
2024-08-23 14:09:50.417000+00:00,27,6,1243,67.6,9576
2024-08-23 14:10:00.429000+00:00,16,6,1243,23.3,9576
2024-08-23 14:12:42.083000+00:00,63,8,1243,35.2,9576
2024-08-23 14:12:58.360000+00:00,44,7,1243,29.2,9576
2024-08-23 14:22:03.327000+00:00,1,7,1243,661.2,9576
2024-08-23 14:22:05.544000+00:00,77,8,1243,702.3,9576
2024-08-23 14:22:11.942000+00:00,4,8,1243,576.4,9576
2024-08-23 14:22:45.213000+00:00,11,10,1243,427.4,9576
2024-08-23 14:22:51.078000+00:00,2,8,1243,715.4,9576
2024-08-23 14:22:55.310000+00:00,23,9,1243,621.9,9576
2024-08-23 14:23:05.351000+00:00,24,10,1243,534.0,9576
2024-08-23 14:23:50.353000+00:00,81,9,1243,502.7,9576
2024-08-23 14:25:07.921000+00:00,18,10,1243,543.2,9576
2024-08-23 14:25:09.832000+00:00,20,10,1243,509.5,9576
2024-08-23 14:25:14.352000+00:00,10,10,1243,722.8,9576
2024-08-23 14:25:20.435000+00:00,14,11,1243,,9576
2024-08-23 14:25:27.115000+00:00,22,10,1243,608.2,9576
2024-08-23 14:25:31.032000+00:00,31,10,1243,658.5,9576
2024-08-23 14:25:59.453000+00:00,3,11,1243,553.8,9576
2024-08-23 14:26:07.128000+00:00,63,11,1243,840.3,9576
2024-08-23 14:26:32.951000+00:00,44,10,1243,843.8,9576
2024-08-23 14:26:46.841000+00:00,16,10,1243,637.7,9576
2024-08-23 14:28:02.868000+00:00,23,12,1243,17.8,9576
2024-08-23 14:28:22.188000+00:00,24,13,1243,19.5,9576
2024-08-23 14:31:52.271000+00:00,1,10,1243,340.9,9576
2024-08-23 14:35:13.100000+00:00,4,13,1243,332.9,9576
2024-08-23 14:37:10.744000+00:00,81,14,1243,353.9,9576
2024-08-23 14:37:25.183000+00:00,63,14,1243,401.2,9576
2024-08-23 14:37:47.231000+00:00,2,14,1243,359.7,9576
2024-08-23 14:38:44.912000+00:00,23,15,1243,351.1,9576
2024-08-23 14:39:31.443000+00:00,44,13,1243,517.8,9576
2024-08-23 14:39:35.212000+00:00,24,16,1243,389.7,9576
2024-08-23 14:40:19.075000+00:00,20,16,1243,297.1,9576
2024-08-23 14:40:29.638000+00:00,77,16,1243,383.1,9576
2024-08-23 14:40:31.406000+00:00,31,16,1243,303.6,9576
2024-08-23 14:41:20.363000+00:00,10,17,1243,298.7,9576
2024-08-23 14:41:41.306000+00:00,23,17,1243,22.8,9576
2024-08-23 14:41:43.955000+00:00,18,16,1243,391.2,9576
2024-08-23 14:41:50.846000+00:00,16,15,1243,441.9,9576
2024-08-23 14:42:30.094000+00:00,22,16,1243,434.6,9576
2024-08-23 14:42:49.736000+00:00,24,18,1243,21.0,9576
2024-08-23 14:42:51.517000+00:00,3,16,1243,534.4,9576
2024-08-23 14:43:21.837000+00:00,2,18,1243,22.8,9576
2024-08-23 14:44:22.069000+00:00,11,15,1243,819.5,9576
2024-08-23 14:44:47.166000+00:00,77,19,1243,20.9,9576
2024-08-23 14:44:58.817000+00:00,14,17,1243,590.0,9576
2024-08-23 14:46:30.678000+00:00,1,21,1243,21.9,9576
2024-08-23 14:50:14.550000+00:00,44,21,1243,23.3,9576
2024-08-23 14:50:56.759000+00:00,4,25,1243,32.3,9576
2024-08-23 14:52:52.978000+00:00,81,26,1243,23.0,9576
2024-08-23 14:57:41.552000+00:00,18,28,1243,21.3,9576
2024-08-23 14:58:24.931000+00:00,44,27,1243,27.8,9576
2024-08-23 14:59:37.061000+00:00,63,28,1243,231.9,9576
2024-08-23 14:59:40.064000+00:00,14,28,1243,21.8,9576
2024-08-24 09:31:45.842000+00:00,27,1,1243,,9577
2024-08-24 09:32:00.906000+00:00,20,1,1243,,9577
2024-08-24 09:32:27.247000+00:00,77,1,1243,,9577
2024-08-24 09:34:09.258000+00:00,24,1,1243,,9577
2024-08-24 09:34:35.157000+00:00,81,1,1243,,9577
2024-08-24 09:34:42.307000+00:00,55,1,1243,,9577
2024-08-24 09:35:01.721000+00:00,3,1,1243,,9577
2024-08-24 09:36:43.012000+00:00,22,1,1243,,9577
2024-08-24 09:36:52.407000+00:00,14,1,1243,,9577
2024-08-24 09:37:02.227000+00:00,55,2,1243,33.3,9577
2024-08-24 09:37:12.282000+00:00,18,1,1243,,9577
2024-08-24 09:37:17.858000+00:00,20,2,1243,214.7,9577
2024-08-24 09:38:26.470000+00:00,27,2,1243,300.1,9577
2024-08-24 09:39:23.415000+00:00,63,1,1243,,9577
2024-08-24 09:39:28.991000+00:00,2,1,1243,,9577
2024-08-24 09:39:36.438000+00:00,3,2,1243,174.1,9577
2024-08-24 09:40:13.290000+00:00,77,2,1243,359.0,9577
2024-08-24 09:40:32.575000+00:00,23,1,1243,,9577
2024-08-24 09:41:05.158000+00:00,4,1,1243,,9577
2024-08-24 09:42:34.639000+00:00,10,1,1243,,9577
2024-08-24 09:42:42.777000+00:00,24,2,1243,403.8,9577
2024-08-24 09:42:47.730000+00:00,31,1,1243,,9577
2024-08-24 09:43:03.718000+00:00,22,2,1243,284.6,9577
2024-08-24 09:43:16.344000+00:00,55,3,1243,274.8,9577
2024-08-24 09:43:32.307000+00:00,16,1,1243,,9577
2024-08-24 10:28:02.036000+00:00,20,7,1243,3258.6,9577
2024-08-24 10:28:04.857000+00:00,27,3,1243,2841.6,9577
2024-08-24 10:28:08.317000+00:00,24,3,1243,3129.4,9577
2024-08-24 10:28:10.735000+00:00,77,5,1243,3236.5,9577
2024-08-24 10:28:13.674000+00:00,10,3,1243,,9577
2024-08-24 10:28:17.185000+00:00,31,2,1243,,9577
2024-08-24 10:28:18.227000+00:00,4,4,1243,,9577
2024-08-24 10:28:19.722000+00:00,55,4,1243,2978.1,9577
2024-08-24 10:28:20.933000+00:00,44,1,1243,,9577
2024-08-24 10:28:22.982000+00:00,63,5,1243,,9577
2024-08-24 10:28:25.009000+00:00,81,8,1243,,9577
2024-08-24 10:28:25.665000+00:00,1,1,1243,,9577
2024-08-24 10:28:27.174000+00:00,16,2,1243,,9577
2024-08-24 10:28:32.417000+00:00,11,1,1243,,9577
2024-08-24 10:28:35.949000+00:00,18,6,1243,,9577
2024-08-24 10:28:37.661000+00:00,23,4,1243,,9577
2024-08-24 10:28:42.191000+00:00,22,3,1243,3023.1,9577
2024-08-24 10:28:47.602000+00:00,3,6,1243,3125.3,9577
2024-08-24 13:00:02.566000+00:00,27,1,1243,,9578
2024-08-24 13:00:07.963000+00:00,24,1,1243,,9578
2024-08-24 13:00:46.774000+00:00,77,1,1243,,9578
2024-08-24 13:00:53.427000+00:00,10,1,1243,,9578
2024-08-24 13:00:56.468000+00:00,31,1,1243,,9578
2024-08-24 13:01:02.295000+00:00,23,1,1243,,9578
2024-08-24 13:01:07.431000+00:00,18,1,1243,,9578
2024-08-24 13:01:11.738000+00:00,20,1,1243,,9578
2024-08-24 13:01:28.349000+00:00,14,1,1243,,9578
2024-08-24 13:01:45.137000+00:00,55,1,1243,,9578
2024-08-24 13:01:49.269000+00:00,11,1,1243,,9578
2024-08-24 13:01:55.185000+00:00,16,1,1243,,9578
2024-08-24 13:02:02.907000+00:00,81,1,1243,,9578
2024-08-24 13:03:09.095000+00:00,63,1,1243,,9578
2024-08-24 13:03:17.166000+00:00,44,1,1243,,9578
2024-08-24 13:03:22.475000+00:00,22,1,1243,,9578
2024-08-24 13:03:31.093000+00:00,3,1,1243,,9578
2024-08-24 13:03:41.746000+00:00,4,1,1243,,9578
2024-08-24 13:05:55.548000+00:00,23,4,1243,16.2,9578
2024-08-24 13:05:58.751000+00:00,77,4,1243,57.2,9578
2024-08-24 13:06:39.014000+00:00,1,1,1243,,9578
2024-08-24 13:06:56.170000+00:00,20,4,1243,59.8,9578
2024-08-24 13:06:57.997000+00:00,11,4,1243,28.6,9578
2024-08-24 13:07:06.406000+00:00,16,4,1243,30.3,9578
2024-08-24 13:07:34.025000+00:00,55,4,1243,70.4,9578
2024-08-24 13:07:44.624000+00:00,10,4,1243,148.8,9578
2024-08-24 13:07:47.424000+00:00,24,4,1243,197.5,9578
2024-08-24 13:07:49.873000+00:00,31,4,1243,150.3,9578
2024-08-24 13:08:03.042000+00:00,63,4,1243,28.8,9578
2024-08-24 13:08:15.784000+00:00,44,4,1243,34.9,9578
2024-08-24 13:08:20.677000+00:00,27,6,1243,89.2,9578
2024-08-24 13:11:10.461000+00:00,18,6,1243,166.4,9578
2024-08-24 13:14:03.931000+00:00,1,4,1243,189.7,9578
2024-08-24 13:14:06.167000+00:00,24,7,1243,114.3,9578
2024-08-24 13:14:08.034000+00:00,77,7,1243,228.5,9578
2024-08-24 13:14:10.193000+00:00,20,7,1243,173.6,9578
2024-08-24 13:14:12.177000+00:00,81,5,1243,352.1,9578
2024-08-24 13:14:13.435000+00:00,27,9,1243,95.5,9578
2024-08-24 13:14:18.246000+00:00,4,4,1243,371.1,9578
2024-08-24 13:14:22.743000+00:00,23,7,1243,247.0,9578
2024-08-24 13:14:53.977000+00:00,22,7,1243,157.6,9578
2024-08-24 13:15:00.110000+00:00,3,7,1243,158.1,9578
2024-08-24 13:15:10.243000+00:00,14,5,1243,471.0,9578
2024-08-24 13:15:15.884000+00:00,55,7,1243,202.1,9578
2024-08-24 13:15:30.712000+00:00,16,7,1243,238.7,9578
2024-08-24 13:15:40.113000+00:00,63,7,1243,193.2,9578
2024-08-24 13:15:49.111000+00:00,44,5,1243,343.0,9578
2024-08-24 13:15:52.026000+00:00,31,7,1243,211.8,9578
2024-08-24 13:15:56.765000+00:00,11,6,1243,354.9,9578
2024-08-24 13:16:10.451000+00:00,10,7,1243,240.9,9578
2024-08-24 13:25:03.787000+00:00,55,10,1243,308.6,9578
2024-08-24 13:25:08.714000+00:00,16,10,1243,300.4,9578
2024-08-24 13:28:17.490000+00:00,81,8,1243,563.0,9578
2024-08-24 13:28:19.746000+00:00,27,12,1243,562.0,9578
2024-08-24 13:28:23.247000+00:00,23,10,1243,550.1,9578
2024-08-24 13:28:26.314000+00:00,20,10,1243,574.9,9578
2024-08-24 13:28:36.655000+00:00,1,6,1243,697.1,9578
2024-08-24 13:29:00.751000+00:00,4,6,1243,686.7,9578
2024-08-24 13:29:05.578000+00:00,18,11,1243,598.4,9578
2024-08-24 13:29:17.243000+00:00,10,9,1243,588.0,9578
2024-08-24 13:29:22.525000+00:00,11,9,1243,527.7,9578
2024-08-24 13:29:34.486000+00:00,14,8,1243,584.9,9578
2024-08-24 13:29:46.490000+00:00,22,10,1243,622.5,9578
2024-08-24 13:29:56.980000+00:00,63,10,1243,572.9,9578
2024-08-24 13:30:03.618000+00:00,44,8,1243,584.8,9578
2024-08-24 13:30:13.271000+00:00,55,13,1243,47.9,9578
2024-08-24 13:30:31.697000+00:00,16,13,1243,54.5,9578
2024-08-24 13:36:15.404000+00:00,27,15,1243,218.7,9578
2024-08-24 13:36:16.569000+00:00,20,13,1243,183.8,9578
2024-08-24 13:36:25.232000+00:00,10,12,1243,166.9,9578
2024-08-24 13:36:29.877000+00:00,22,13,1243,145.4,9578
2024-08-24 13:36:41.095000+00:00,11,12,1243,176.3,9578
2024-08-24 13:37:01.880000+00:00,23,13,1243,247.6,9578
2024-08-24 13:37:10.336000+00:00,14,11,1243,193.5,9578
2024-08-24 13:37:14.347000+00:00,55,16,1243,160.8,9578
2024-08-24 13:37:25.752000+00:00,18,14,1243,235.8,9578
2024-08-24 13:37:34.505000+00:00,44,11,1243,189.5,9578
2024-08-24 13:37:41.138000+00:00,16,16,1243,178.6,9578
2024-08-24 13:48:18.444000+00:00,81,11,1243,943.1,9578
2024-08-24 13:48:27.438000+00:00,1,9,1243,910.8,9578
2024-08-24 13:48:35.765000+00:00,4,9,1243,910.9,9578
2024-08-24 13:48:43.765000+00:00,16,19,1243,382.4,9578
2024-08-24 13:48:58.132000+00:00,10,15,1243,480.3,9578
2024-08-24 13:49:26.061000+00:00,63,13,1243,899.1,9578
2024-08-24 13:53:11.485000+00:00,18,17,1243,670.1,9578
2024-08-24 13:53:55.091000+00:00,14,14,1243,728.4,9578
2024-08-24 13:56:17.526000+00:00,10,18,1243,189.3,9578
2024-08-24 13:56:25.609000+00:00,1,12,1243,230.6,9578
2024-08-24 13:56:36.838000+00:00,4,12,1243,232.2,9578
2024-08-24 13:56:47.728000+00:00,11,15,1243,936.2,9578
2024-08-24 13:56:55.836000+00:00,23,16,1243,928.2,9578
2024-08-24 13:56:59.995000+00:00,16,22,1243,245.6,9578
2024-08-24 13:57:08.160000+00:00,81,14,1243,276.8,9578
2024-08-24 13:57:50.088000+00:00,63,16,1243,256.3,9578
2024-08-25 13:19:18.319000+00:00,23,12,1243,21.2,9582
2024-08-25 13:21:48.477000+00:00,27,14,1243,21.6,9582
2024-08-25 13:21:48.821000+00:00,22,14,1243,21.2,9582
2024-08-25 13:23:11.905000+00:00,77,15,1243,21.0,9582
2024-08-25 13:27:15.008000+00:00,24,18,1243,21.2,9582
2024-08-25 13:32:23.447000+00:00,2,22,1243,22.0,9582
2024-08-25 13:33:18.033000+00:00,44,23,1243,21.1,9582
2024-08-25 13:34:18.648000+00:00,16,24,1243,20.8,9582
2024-08-25 13:35:34.224000+00:00,63,25,1243,21.8,9582
2024-08-25 13:38:00.708000+00:00,1,27,1243,20.7,9582
2024-08-25 13:39:10.796000+00:00,4,28,1243,21.5,9582
2024-08-25 13:40:46.942000+00:00,11,29,1243,22.9,9582
2024-08-25 13:41:13.508000+00:00,3,29,1243,20.9,9582
2024-08-25 13:42:03.037000+00:00,55,30,1243,20.8,9582
2024-08-25 13:42:27.754000+00:00,18,30,1243,21.3,9582
2024-08-25 13:42:38.935000+00:00,31,30,1243,21.0,9582
2024-08-25 13:55:32.659000+00:00,20,40,1243,21.4,9582
2024-08-25 13:59:34.144000+00:00,77,43,1243,21.2,9582
2024-08-25 14:05:02.172000+00:00,44,48,1243,21.0,9582
2024-08-25 14:10:20.051000+00:00,24,51,1243,22.0,9582
2024-08-25 14:12:24.747000+00:00,63,54,1243,21.1,9582
2024-08-25 14:13:22.343000+00:00,23,54,1243,21.0,9582
2024-08-30 11:30:02.797000+00:00,14,1,1244,,9583
2024-08-30 11:30:06.479000+00:00,18,1,1244,,9583
2024-08-30 11:30:08.147000+00:00,31,1,1244,,9583
2024-08-30 11:30:10.118000+00:00,10,1,1244,,9583
2024-08-30 11:30:11.629000+00:00,27,1,1244,,9583
2024-08-30 11:30:14.549000+00:00,22,1,1244,,9583
2024-08-30 11:30:17.248000+00:00,12,1,1244,,9583
2024-08-30 11:30:19.125000+00:00,55,1,1244,,9583
2024-08-30 11:30:21.072000+00:00,44,1,1244,,9583
2024-08-30 11:30:23.820000+00:00,1,1,1244,,9583
2024-08-30 11:30:29.149000+00:00,4,1,1244,,9583
2024-08-30 11:30:31.821000+00:00,77,1,1244,,9583
2024-08-30 11:30:38.154000+00:00,16,1,1244,,9583
2024-08-30 11:30:41.143000+00:00,43,1,1244,,9583
2024-08-30 11:30:52.840000+00:00,11,1,1244,,9583
2024-08-30 11:30:59.830000+00:00,24,1,1244,,9583
2024-08-30 11:31:10.882000+00:00,81,1,1244,,9583
2024-08-30 11:31:39.572000+00:00,20,1,1244,,9583
2024-08-30 11:33:42.116000+00:00,3,1,1244,,9583
2024-08-30 11:34:17.140000+00:00,81,2,1244,41.4,9583
2024-08-30 11:34:26.992000+00:00,14,3,1244,54.4,9583
2024-08-30 11:35:16.643000+00:00,23,1,1244,,9583
2024-08-30 11:36:32.637000+00:00,12,4,1244,38.0,9583
2024-08-30 11:38:40.907000+00:00,27,5,1244,127.5,9583
2024-08-30 11:53:02.969000+00:00,1,6,1244,,9583
2024-08-30 11:53:07.624000+00:00,18,3,1244,1159.0,9583
2024-08-30 11:53:12.927000+00:00,3,5,1244,,9583
2024-08-30 11:53:17.170000+00:00,14,5,1244,915.2,9583
2024-08-30 11:53:25.336000+00:00,11,6,1244,,9583
2024-08-30 11:53:33.930000+00:00,20,6,1244,,9583
2024-08-30 11:53:41.839000+00:00,81,3,1244,1052.3,9583
2024-08-30 11:53:43.673000+00:00,55,7,1244,,9583
2024-08-30 11:53:45.805000+00:00,31,3,1244,1150.4,9583
2024-08-30 11:53:49.137000+00:00,23,4,1244,,9583
2024-08-30 11:53:56.031000+00:00,43,6,1244,,9583
2024-08-30 11:53:57.871000+00:00,22,7,1244,,9583
2024-08-30 11:53:59.262000+00:00,10,7,1244,,9583
2024-08-30 11:54:00.895000+00:00,4,7,1244,,9583
2024-08-30 11:54:08.828000+00:00,77,7,1244,,9583
2024-08-30 11:54:14.142000+00:00,24,6,1244,,9583
2024-08-30 11:54:15.758000+00:00,16,6,1244,,9583
2024-08-30 11:54:23.892000+00:00,27,6,1244,1070.1,9583
2024-08-30 11:54:27.883000+00:00,44,6,1244,,9583
2024-08-30 11:59:09.955000+00:00,1,9,1244,26.3,9583
2024-08-30 11:59:14.720000+00:00,23,7,1244,28.8,9583
2024-08-30 11:59:25.257000+00:00,3,8,1244,32.8,9583
2024-08-30 11:59:31.349000+00:00,43,9,1244,27.3,9583
2024-08-30 11:59:38.645000+00:00,10,10,1244,40.0,9583
2024-08-30 12:00:11.482000+00:00,24,9,1244,29.1,9583
2024-08-30 12:03:15.448000+00:00,4,12,1244,36.9,9583
2024-08-30 12:05:29.061000+00:00,43,12,1244,27.4,9583
2024-08-30 12:05:39.834000+00:00,77,13,1244,18.9,9583
2024-08-30 12:06:02.863000+00:00,81,10,1244,32.3,9583
2024-08-30 12:06:53.505000+00:00,23,11,1244,18.9,9583
2024-08-30 12:07:03.913000+00:00,24,12,1244,47.7,9583
2024-08-30 12:07:33.507000+00:00,55,13,1244,210.8,9583
2024-08-30 12:07:42.249000+00:00,16,12,1244,182.8,9583
2024-08-30 12:07:48.312000+00:00,22,12,1244,310.9,9583
2024-08-30 12:09:02.244000+00:00,27,12,1244,251.2,9583
2024-08-30 12:10:11.186000+00:00,20,11,1244,447.2,9583
2024-08-30 12:12:03.973000+00:00,3,11,1244,466.5,9583
2024-08-30 12:13:46.104000+00:00,55,16,1244,20.0,9583
2024-08-30 12:13:56.397000+00:00,16,15,1244,35.3,9583
2024-08-30 12:14:23.594000+00:00,81,12,1244,300.2,9583
2024-08-30 12:15:13.432000+00:00,4,15,1244,417.8,9583
2024-08-30 12:15:20.756000+00:00,18,12,1244,346.6,9583
2024-08-30 12:15:24.948000+00:00,31,12,1244,396.9,9583
2024-08-30 12:16:02.485000+00:00,11,12,1244,672.1,9583
2024-08-30 12:16:27.530000+00:00,43,15,1244,352.7,9583
2024-08-30 12:17:06.708000+00:00,44,14,1244,401.6,9583
2024-08-30 12:17:25.277000+00:00,23,14,1244,326.5,9583
2024-08-30 12:18:51.886000+00:00,14,13,1244,671.1,9583
2024-08-30 12:20:08.001000+00:00,1,12,1244,946.4,9583
2024-08-30 12:20:15.019000+00:00,77,16,1244,578.4,9583
2024-08-30 12:20:30.567000+00:00,4,18,1244,28.9,9583
2024-08-30 12:21:29.238000+00:00,3,14,1244,250.5,9583
2024-08-30 12:21:30.812000+00:00,31,15,1244,31.4,9583
2024-08-30 12:22:11.325000+00:00,24,15,1244,577.9,9583
2024-08-30 12:22:45.996000+00:00,27,17,1244,316.7,9583
2024-08-30 12:23:29.089000+00:00,81,17,1244,25.7,9583
2024-08-30 12:23:56.388000+00:00,10,16,1244,812.4,9583
2024-08-30 12:24:12.826000+00:00,22,18,1244,295.0,9583
2024-08-30 12:24:36.839000+00:00,16,18,1244,317.6,9583
2024-08-30 12:25:06.626000+00:00,14,16,1244,40.8,9583
2024-08-30 12:25:16.047000+00:00,44,19,1244,32.7,9583
2024-08-30 12:25:22.662000+00:00,20,17,1244,223.5,9583
2024-08-30 12:26:06.285000+00:00,1,15,1244,27.1,9583
2024-08-30 12:26:43.654000+00:00,55,20,1244,334.6,9583
2024-08-30 15:00:13.350000+00:00,31,1,1244,,9584
2024-08-30 15:00:18.281000+00:00,22,1,1244,,9584
2024-08-30 15:00:23.945000+00:00,43,1,1244,,9584
2024-08-30 15:00:32.287000+00:00,10,1,1244,,9584
2024-08-30 15:00:34.911000+00:00,20,1,1244,,9584
2024-08-30 15:00:40.943000+00:00,24,1,1244,,9584
2024-08-30 15:00:42.537000+00:00,77,1,1244,,9584
2024-08-30 15:00:46.134000+00:00,18,1,1244,,9584
2024-08-30 15:00:52.352000+00:00,55,1,1244,,9584
2024-08-30 15:00:59.706000+00:00,23,1,1244,,9584
2024-08-30 15:01:01.821000+00:00,27,1,1244,,9584
2024-08-30 15:01:08.219000+00:00,16,1,1244,,9584
2024-08-30 15:01:09.812000+00:00,44,1,1244,,9584
2024-08-30 15:01:33.703000+00:00,14,1,1244,,9584
2024-08-30 15:01:41.138000+00:00,81,1,1244,,9584
2024-08-30 15:03:52.744000+00:00,4,1,1244,,9584
2024-08-30 15:04:31.291000+00:00,1,1,1244,,9584
2024-08-30 15:05:47.132000+00:00,3,1,1244,,9584
2024-08-30 15:06:30.520000+00:00,22,4,1244,32.7,9584
2024-08-30 15:06:33.776000+00:00,31,4,1244,28.8,9584
2024-08-30 15:07:06.275000+00:00,27,4,1244,30.2,9584
2024-08-30 15:11:21.722000+00:00,16,6,1244,28.3,9584
2024-08-30 15:11:41.023000+00:00,3,4,1244,23.7,9584
2024-08-30 15:14:25.714000+00:00,55,8,1244,33.4,9584
2024-08-30 15:14:28.498000+00:00,31,8,1244,22.0,9584
2024-08-30 15:16:18.539000+00:00,44,4,1244,599.5,9584
2024-08-30 15:16:39.083000+00:00,81,4,1244,581.3,9584
2024-08-30 15:16:52.510000+00:00,4,4,1244,451.0,9584
2024-08-30 15:17:00.650000+00:00,18,7,1244,303.2,9584
2024-08-30 15:20:21.365000+00:00,20,7,1244,497.9,9584
2024-08-30 15:20:29.714000+00:00,27,7,1244,503.2,9584
2024-08-30 15:20:55.385000+00:00,24,9,1244,325.8,9584
2024-08-30 15:22:16.728000+00:00,81,7,1244,18.9,9584
2024-08-30 15:22:22.933000+00:00,63,1,1244,,9584
2024-08-30 15:22:27.907000+00:00,77,8,1244,566.7,9584
2024-08-30 15:22:35.924000+00:00,14,7,1244,612.0,9584
2024-08-30 15:22:43.933000+00:00,4,7,1244,33.6,9584
2024-08-30 15:23:01.552000+00:00,44,7,1244,35.2,9584
2024-08-30 15:23:05.054000+00:00,18,10,1244,21.4,9584
2024-08-30 15:23:07.140000+00:00,11,1,1244,,9584
2024-08-30 15:23:13.831000+00:00,3,7,1244,384.3,9584
2024-08-30 15:23:25.370000+00:00,16,9,1244,420.0,9584
2024-08-30 15:23:31.856000+00:00,1,6,1244,572.7,9584
2024-08-30 15:23:34.019000+00:00,55,10,1244,337.9,9584
2024-08-30 15:23:39.325000+00:00,23,9,1244,464.8,9584
2024-08-30 15:23:42.663000+00:00,43,7,1244,700.0,9584
2024-08-30 15:24:34.684000+00:00,10,11,1244,352.2,9584
2024-08-30 15:27:08.940000+00:00,20,10,1244,68.3,9584
2024-08-30 15:27:14.829000+00:00,24,12,1244,35.9,9584
2024-08-30 15:27:39.273000+00:00,22,9,1244,697.9,9584
2024-08-30 15:27:56.412000+00:00,27,10,1244,92.5,9584
2024-08-30 15:28:59.874000+00:00,3,10,1244,18.8,9584
2024-08-30 15:29:05.796000+00:00,18,13,1244,21.0,9584
2024-08-30 15:29:14.392000+00:00,14,10,1244,48.3,9584
2024-08-30 15:29:33.811000+00:00,16,12,1244,30.2,9584
2024-08-30 15:29:46.429000+00:00,55,13,1244,33.4,9584
2024-08-30 15:29:51.114000+00:00,44,10,1244,30.5,9584
2024-08-30 15:29:56.493000+00:00,31,11,1244,629.8,9584
2024-08-30 15:42:04.248000+00:00,11,4,1244,851.1,9584
2024-08-30 15:42:06.115000+00:00,63,7,1244,,9584
2024-08-30 15:42:12.954000+00:00,81,10,1244,890.5,9584
2024-08-30 15:42:19.501000+00:00,31,12,1244,1372.7,9584
2024-08-30 15:42:26.497000+00:00,27,12,1244,962.5,9584
2024-08-30 15:42:28.861000+00:00,4,10,1244,888.0,9584
2024-08-30 15:42:31.115000+00:00,1,10,1244,1711.9,9584
2024-08-30 15:42:33.483000+00:00,22,11,1244,1592.1,9584
2024-08-30 15:42:34.160000+00:00,14,11,1244,847.7,9584
2024-08-30 15:42:44.179000+00:00,43,10,1244,802.0,9584
2024-08-30 15:42:49.593000+00:00,16,13,1244,825.9,9584
2024-08-30 15:42:51.877000+00:00,55,14,1244,818.8,9584
2024-08-30 15:42:53.985000+00:00,23,12,1244,809.3,9584
2024-08-30 15:43:01.419000+00:00,18,14,1244,856.8,9584
2024-08-30 15:43:06.879000+00:00,24,14,1244,987.5,9584
2024-08-30 15:43:15.966000+00:00,77,13,1244,1814.4,9584
2024-08-30 15:43:19.093000+00:00,44,11,1244,838.2,9584
2024-08-30 15:43:28.400000+00:00,10,14,1244,1485.0,9584
2024-08-30 15:43:36.685000+00:00,3,11,1244,895.4,9584
2024-08-30 15:44:58.001000+00:00,23,13,1244,24.7,9584
2024-08-30 15:45:12.815000+00:00,24,15,1244,25.5,9584
2024-08-30 15:45:38.690000+00:00,77,14,1244,26.3,9584
2024-08-30 15:47:31.087000+00:00,31,15,1244,27.3,9584
2024-08-30 15:51:15.920000+00:00,43,13,1244,183.4,9584
2024-08-30 15:52:15.044000+00:00,11,7,1244,329.7,9584
2024-08-30 15:52:27.897000+00:00,22,14,1244,280.4,9584
2024-08-30 15:53:55.325000+00:00,63,15,1244,25.7,9584
2024-08-30 15:54:40.932000+00:00,10,18,1244,280.0,9584
2024-08-30 15:55:58.100000+00:00,3,19,1244,24.8,9584
2024-08-30 15:56:21.465000+00:00,31,18,1244,256.9,9584
2024-08-30 15:56:59.757000+00:00,18,23,1244,27.4,9584
2024-08-30 15:57:22.732000+00:00,27,22,1244,25.4,9584
2024-08-30 15:57:44.708000+00:00,3,20,1244,19.9,9584
2024-08-30 15:57:53.907000+00:00,55,24,1244,26.7,9584
